Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,City_Country,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,Sales_Target,Latitude,Longitude,Geo
8332,CA-2016-153269,09.03.2019,12.03.2019,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,"Andover, Massachusetts, United States",Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.00,3.36,Chuck Magee,No,93,42.658,-71.137,"[42.658,-71.137]"
8333,CA-2016-153269,09.03.2019,12.03.2019,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,"Andover, Massachusetts, United States",Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.90,5,0.00,88.73,Chuck Magee,No,201,42.658,-71.137,"[42.658,-71.137]"
8160,CA-2016-120803,09.03.2019,13.03.2019,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,"Milford, Connecticut, United States",Connecticut,6460,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0.00,87.89,Chuck Magee,No,30,41.222,-73.056,"[41.222,-73.056]"
1926,CA-2017-102834,09.03.2020,13.03.2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,"San Francisco, California, United States",California,94110,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,199.98,2,0.00,69.99,Anna Andreadi,No,,37.774,-122.419,"[37.774,-122.419]"
8540,CA-2017-147354,09.03.2020,13.03.2020,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,"Los Angeles, California, United States",California,90008,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2,0.20,60.00,Anna Andreadi,No,,34.052,-118.243,"[34.052,-118.243]"
8541,CA-2017-147354,09.03.2020,13.03.2020,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,"Los Angeles, California, United States",California,90008,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.20,9.64,Anna Andreadi,No,152,34.052,-118.243,"[34.052,-118.243]"
3541,CA-2014-158771,09.05.2017,09.05.2017,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,"Henderson, Kentucky, United States",Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,7,0.00,21.77,Cassandra Brandow,No,148,37.836,-87.59,"[37.836,-87.59]"
3538,CA-2014-158771,09.05.2017,09.05.2017,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,"Henderson, Kentucky, United States",Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25,3,0.00,14.98,Cassandra Brandow,No,148,37.836,-87.59,"[37.836,-87.59]"
3539,CA-2014-158771,09.05.2017,09.05.2017,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,"Henderson, Kentucky, United States",Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0.00,4.54,Cassandra Brandow,No,148,37.836,-87.59,"[37.836,-87.59]"
3540,CA-2014-158771,09.05.2017,09.05.2017,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,"Henderson, Kentucky, United States",Kentucky,42420,South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,20.65,5,0.00,9.50,Cassandra Brandow,No,148,37.836,-87.59,"[37.836,-87.59]"
825,US-2014-102071,09.05.2017,15.05.2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.80,4,0.00,04.07,Anna Andreadi,No,229,37.774,-122.419,"[37.774,-122.419]"
826,US-2014-102071,09.05.2017,15.05.2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.00,40.31,Anna Andreadi,No,229,37.774,-122.419,"[37.774,-122.419]"
9786,CA-2015-155635,09.05.2018,13.05.2018,Standard Class,ME-17725,Max Engle,Consumer,United States,Louisville,"Louisville, Kentucky, United States",Kentucky,40214,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,3,0.00,23.92,Cassandra Brandow,No,46,38.254,-85.759,"[38.254,-85.759]"
6847,US-2016-159093,09.05.2019,14.05.2019,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,"Los Angeles, California, United States",California,90036,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,0.00,14.42,Anna Andreadi,No,,34.052,-118.243,"[34.052,-118.243]"
5583,CA-2016-161158,09.05.2019,13.05.2019,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,New York City,"New York City, New York, United States",New York,10024,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.00,5,0.00,3.44,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
8915,US-2016-144057,09.05.2019,13.05.2019,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,"Austin, Texas, United States",Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.66,6,0.20,107.08,Kelly Williams,Yes,,30.267,-97.743,"[30.267,-97.743]"
8918,US-2016-144057,09.05.2019,13.05.2019,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,"Austin, Texas, United States",Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,0.20,26.82,Kelly Williams,Yes,,30.267,-97.743,"[30.267,-97.743]"
8917,US-2016-144057,09.05.2019,13.05.2019,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,"Austin, Texas, United States",Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.78,4,0.80,-131.72,Kelly Williams,Yes,,30.267,-97.743,"[30.267,-97.743]"
8916,US-2016-144057,09.05.2019,13.05.2019,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,"Austin, Texas, United States",Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.18,4,0.80,-20.44,Kelly Williams,Yes,,30.267,-97.743,"[30.267,-97.743]"
8919,US-2016-144057,09.05.2019,13.05.2019,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,"Austin, Texas, United States",Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.53,6,0.80,-27.79,Kelly Williams,Yes,,30.267,-97.743,"[30.267,-97.743]"
7833,CA-2016-112382,09.05.2019,13.05.2019,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,"Houston, Texas, United States",Texas,77036,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.14,2,0.20,1.91,Kelly Williams,No,55,29.763,-95.363,"[29.763,-95.363]"
1557,CA-2016-109176,09.05.2019,15.05.2019,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19140,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.34,1,0.20,3.50,Chuck Magee,No,1038,39.952,-75.163,"[39.952,-75.163]"
1558,CA-2016-109176,09.05.2019,15.05.2019,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19140,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,5,0.20,9.92,Chuck Magee,No,1038,39.952,-75.163,"[39.952,-75.163]"
8412,CA-2016-159765,09.05.2019,12.05.2019,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,"Salem, Virginia, United States",Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,0.00,9.19,Cassandra Brandow,No,1038,37.293,-80.054,"[37.293,-80.054]"
494,CA-2016-169166,09.05.2019,14.05.2019,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,"Seattle, Washington, United States",Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0.00,13.16,Anna Andreadi,No,55,47.606,-122.332,"[47.606,-122.332]"
8418,CA-2017-118199,09.05.2020,11.05.2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0.00,26.07,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
8419,CA-2017-118199,09.05.2020,11.05.2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0.00,63.11,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
8420,CA-2017-118199,09.05.2020,11.05.2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.00,2.68,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
8417,CA-2017-118199,09.05.2020,11.05.2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.20,46.22,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
8282,CA-2017-134810,09.05.2020,10.05.2020,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,"Jacksonville, North Carolina, United States",North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.00,3,0.20,25.87,Cassandra Brandow,No,113,34.754,-77.43,"[34.754,-77.43]"
8281,CA-2017-134810,09.05.2020,10.05.2020,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,"Jacksonville, North Carolina, United States",North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.23,3,0.20,22.02,Cassandra Brandow,No,38,34.754,-77.43,"[34.754,-77.43]"
8421,CA-2017-118199,09.05.2020,11.05.2020,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,0.00,87.99,Anna Andreadi,No,3091,47.606,-122.332,"[47.606,-122.332]"
473,CA-2014-144666,09.11.2017,11.11.2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.67,2,0.15,10.48,Anna Andreadi,No,238,37.774,-122.419,"[37.774,-122.419]"
474,CA-2014-144666,09.11.2017,11.11.2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.97,4,0.20,88.00,Anna Andreadi,No,669,37.774,-122.419,"[37.774,-122.419]"
8138,CA-2014-103219,09.11.2017,13.11.2017,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,"New York City, New York, United States",New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,0.00,21.48,Chuck Magee,No,52,40.714,-74.005,"[40.714,-74.005]"
472,CA-2014-144666,09.11.2017,11.11.2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.00,3.41,Anna Andreadi,No,508,37.774,-122.419,"[37.774,-122.419]"
475,CA-2014-144666,09.11.2017,11.11.2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.00,24.98,Anna Andreadi,No,508,37.774,-122.419,"[37.774,-122.419]"
476,CA-2014-144666,09.11.2017,11.11.2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.00,28.82,Anna Andreadi,No,508,37.774,-122.419,"[37.774,-122.419]"
477,CA-2014-144666,09.11.2017,11.11.2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0.00,45.53,Anna Andreadi,No,508,37.774,-122.419,"[37.774,-122.419]"
1564,CA-2015-158554,09.11.2018,09.11.2018,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19134,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.35,3,0.20,4.12,Chuck Magee,No,326,39.952,-75.163,"[39.952,-75.163]"
1991,CA-2015-127509,09.11.2018,13.11.2018,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,"Springfield, Missouri, United States",Missouri,65807,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.00,8.50,Kelly Williams,No,326,37.215,-93.298,"[37.215,-93.298]"
1988,CA-2015-127509,09.11.2018,13.11.2018,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,"Springfield, Missouri, United States",Missouri,65807,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17.22,3,0.00,7.92,Kelly Williams,No,326,37.215,-93.298,"[37.215,-93.298]"
8742,CA-2015-113222,09.11.2018,09.11.2018,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,"Lawrence, Indiana, United States",Indiana,46226,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,3,0.00,5.16,Kelly Williams,No,34,39.838,-86.025,"[39.838,-86.025]"
5339,CA-2015-146486,09.11.2018,14.11.2018,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,"Oceanside, New York, United States",New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,0.00,4.89,Chuck Magee,Yes,326,40.638,-73.64,"[40.638,-73.64]"
1990,CA-2015-127509,09.11.2018,13.11.2018,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,"Springfield, Missouri, United States",Missouri,65807,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0.00,12.32,Kelly Williams,No,326,37.215,-93.298,"[37.215,-93.298]"
5340,CA-2015-146486,09.11.2018,14.11.2018,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,"Oceanside, New York, United States",New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0.00,5.75,Chuck Magee,Yes,326,40.638,-73.64,"[40.638,-73.64]"
1989,CA-2015-127509,09.11.2018,13.11.2018,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,"Springfield, Missouri, United States",Missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1 024.38,7,0.00,215.12,Kelly Williams,No,912,37.215,-93.298,"[37.215,-93.298]"
5341,CA-2015-146486,09.11.2018,14.11.2018,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,"Oceanside, New York, United States",New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0.00,06.01,Chuck Magee,Yes,923,40.638,-73.64,"[40.638,-73.64]"
5342,CA-2015-146486,09.11.2018,14.11.2018,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,"Oceanside, New York, United States",New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0.00,54.00,Chuck Magee,Yes,923,40.638,-73.64,"[40.638,-73.64]"
5007,CA-2015-169796,09.11.2018,14.11.2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,"New York City, New York, United States",New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2 321.90,2,0.00,1 114.51,Chuck Magee,No,2299,40.714,-74.005,"[40.714,-74.005]"
5008,CA-2015-169796,09.11.2018,14.11.2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,"New York City, New York, United States",New York,10035,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0.00,03.05,Chuck Magee,No,34,40.714,-74.005,"[40.714,-74.005]"
6947,CA-2015-126466,09.11.2018,13.11.2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,"Roseville, California, United States",California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0.00,1.17,Anna Andreadi,No,34,38.752,-121.288,"[38.752,-121.288]"
8614,CA-2016-138233,09.11.2019,14.11.2019,Standard Class,PF-19165,Philip Fox,Consumer,United States,Oakland,"Oakland, California, United States",California,94601,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.00,177.59,Anna Andreadi,No,,37.804,-122.27,"[37.804,-122.27]"
2421,CA-2017-159597,09.11.2020,14.11.2020,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,"Coachella, California, United States",California,92236,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,1,0.00,44.00,Anna Andreadi,No,,33.68,-116.173,"[33.68,-116.173]"
4611,US-2017-141852,09.11.2020,14.11.2020,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Oceanside,"Oceanside, California, United States",California,92054,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.00,20.73,Anna Andreadi,No,,33.195,-117.379,"[33.195,-117.379]"
2420,CA-2017-159597,09.11.2020,14.11.2020,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,"Coachella, California, United States",California,92236,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,2,0.00,3.18,Anna Andreadi,No,,33.68,-116.173,"[33.68,-116.173]"
3182,CA-2017-152912,09.11.2020,12.11.2020,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,"Columbia, Maryland, United States",Maryland,21044,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.00,4.43,Chuck Magee,No,,39.24,-76.839,"[39.24,-76.839]"
3183,CA-2017-152912,09.11.2020,12.11.2020,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,"Columbia, Maryland, United States",Maryland,21044,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3,0.00,355.45,Chuck Magee,No,,39.24,-76.839,"[39.24,-76.839]"
3184,CA-2017-152912,09.11.2020,12.11.2020,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,"Columbia, Maryland, United States",Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1 633.14,9,0.00,473.61,Chuck Magee,No,,39.24,-76.839,"[39.24,-76.839]"
3185,CA-2017-152912,09.11.2020,12.11.2020,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,"Columbia, Maryland, United States",Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0.00,157.87,Chuck Magee,No,,39.24,-76.839,"[39.24,-76.839]"
97,CA-2017-161018,09.11.2020,11.11.2020,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,"New York City, New York, United States",New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.00,40.54,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
8595,CA-2017-159667,09.11.2020,13.11.2020,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,"Jacksonville, Florida, United States",Florida,32216,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.17,4,0.20,31.20,Cassandra Brandow,No,,30.332,-81.655,"[30.332,-81.655]"
8594,CA-2017-159667,09.11.2020,13.11.2020,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,"Jacksonville, Florida, United States",Florida,32216,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.98,3,0.20,38.40,Cassandra Brandow,No,,30.332,-81.655,"[30.332,-81.655]"
2122,CA-2017-158246,09.11.2020,11.11.2020,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,"Sunnyvale, California, United States",California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3,0.20,-2.70,Anna Andreadi,No,244,37.368,-122.036,"[37.368,-122.036]"
7036,CA-2017-119494,09.11.2020,13.11.2020,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,"San Diego, California, United States",California,92105,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.39,3,0.20,52.34,Anna Andreadi,No,244,32.715,-117.157,"[32.715,-117.157]"
9460,CA-2014-138240,09.10.2017,14.10.2017,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94122,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.99,1,0.20,-3.00,Anna Andreadi,No,15,37.774,-122.419,"[37.774,-122.419]"
7153,CA-2014-137911,09.10.2017,15.10.2017,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,"Jacksonville, North Carolina, United States",North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77,2,0.20,31.07,Cassandra Brandow,No,85,34.754,-77.43,"[34.754,-77.43]"
9459,CA-2014-138240,09.10.2017,14.10.2017,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.60,3,0.00,41.93,Anna Andreadi,No,126,37.774,-122.419,"[37.774,-122.419]"
9264,CA-2015-124499,09.10.2018,13.10.2018,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,"Detroit, Michigan, United States",Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.10,53.98,Kelly Williams,No,409,42.331,-83.045,"[42.331,-83.045]"
5719,CA-2015-124107,09.10.2018,12.10.2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,"Ann Arbor, Michigan, United States",Michigan,48104,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.40,3,0.10,5.23,Kelly Williams,No,81,42.277,-83.74,"[42.277,-83.74]"
7312,CA-2015-162761,09.10.2018,13.10.2018,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,"Miami, Florida, United States",Florida,33178,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.87,2,0.70,-1.31,Cassandra Brandow,No,409,25.774,-80.193,"[25.774,-80.193]"
7313,CA-2015-162761,09.10.2018,13.10.2018,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,"Miami, Florida, United States",Florida,33178,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.21,2,0.70,-8.60,Cassandra Brandow,No,409,25.774,-80.193,"[25.774,-80.193]"
7314,CA-2015-162761,09.10.2018,13.10.2018,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,"Miami, Florida, United States",Florida,33178,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.38,8,0.20,7.48,Cassandra Brandow,No,409,25.774,-80.193,"[25.774,-80.193]"
882,CA-2015-129098,09.10.2018,13.10.2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,"Springfield, Virginia, United States",Virginia,22153,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0.00,8.33,Cassandra Brandow,No,409,38.789,-77.187,"[38.789,-77.187]"
5718,CA-2015-124107,09.10.2018,12.10.2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,"Ann Arbor, Michigan, United States",Michigan,48104,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,0.00,27.24,Kelly Williams,No,81,42.277,-83.74,"[42.277,-83.74]"
9263,CA-2015-124499,09.10.2018,13.10.2018,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,"Detroit, Michigan, United States",Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.00,35.10,Kelly Williams,No,421,42.331,-83.045,"[42.331,-83.045]"
5717,CA-2015-124107,09.10.2018,12.10.2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,"Ann Arbor, Michigan, United States",Michigan,48104,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0.00,8.46,Kelly Williams,No,701,42.277,-83.74,"[42.277,-83.74]"
5716,CA-2015-124107,09.10.2018,12.10.2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,"Ann Arbor, Michigan, United States",Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.00,111.59,Kelly Williams,No,701,42.277,-83.74,"[42.277,-83.74]"
2490,CA-2015-141040,09.10.2018,13.10.2018,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,"New York City, New York, United States",New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0.00,303.34,Chuck Magee,No,613,40.714,-74.005,"[40.714,-74.005]"
